allow_customer_reviews,attribute_1_global,attribute_1_name,attribute_1_values,attribute_1_visible,attribute_2_global,attribute_2_name,attribute_2_values,attribute_2_visible,backorders_allowed,button_text,categories,cross_sells,currency,date_sale_price_ends,date_sale_price_starts,description,download_1_URL,download_1_name,download_2_URL,download_2_name,download_expiry_days,download_limit,external_URL,grouped_products,height,images,in_stock,is_featured,length,meta__wpcom_is_markdown,name,parent,position,published,purchase_note,regular_price,sale_price,shipping_class,short_description,sku,sold_individually,stock,tags,tax_class,tax_status,upsells,url,visibility_in_catalog,weight,width
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"   Veras u geliefde met deze set mokken, of ook heel leuk om deze als cadeau te geven aan een pas getrouwd echtpaar!        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/7262-large_default/his-and-her-deen-set-mokken.jpg,1,,,,His and Her Deen - set mokken,,,1,,None,15,,Soort: Koffie mok  Vaatwasser bestendig: Ja  Kleur mok: Wit  Tekst (bedrukt): His and Her Deen,4809,,,,,,,https://www.sunnahcenter.com/mokken/4809-his-and-her-deen-set-mokken.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie,,EUR,,,"            No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6752-medium_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6753-medium_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6754-medium_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6755-medium_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6756-medium_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6757-medium_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6758-medium_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6759-medium_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6752-large_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6752-large_default/kinder-gebedskleed-.jpg,https://www.sunnahcenter.com/6759-large_default/kinder-gebedskleed-.jpg",1,,,,Kinder gebedskleed,,,1,,None,6,,Verras uw kind met deze gebedskleed met een extra dikke laag.  Afmeting: 80x120 cm,4609,,,,,,,https://www.sunnahcenter.com/cadeau-decoratie/4609-kinder-gebedskleed-.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Gebed > Gebedskleden,,EUR,,,"   A fmetingen: 110 x 70 cm Materiaal: Katoen (33%), Acryl (32%) Polyester (35%)               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/5896-large_default/gebedskleed-dilara.jpg,1,,,,Gebedskleed,,,1,,None,12,,"Afmetingen: 110 x 70 cm Materiaal: Katoen (33%), Acryl (32%) Polyester (35%)",4047,,,"islam,
                ,islaam,
                ,Gebedskleed,
                ,prayer matt,
                ",,,,https://www.sunnahcenter.com/gebedskleden/4047-gebedskleed-dilara.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"   Drink uit deze mok beginnend met: Bismilah als tekst erop!        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/7261-large_default/bismilah-mok.jpg,1,,,,Bismilah - Mok,,,1,,None,7.5,,Soort: Koffie mok  Vaatwasser bestendig: Ja  Kleur mok: Wit  Tekst (bedrukt): Bismilah!,4808,,,,,,,https://www.sunnahcenter.com/mokken/4808-bismilah-mok.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Gebed > Gebedskleden,,EUR,,,"   formaat: 120 x 80 cm materiaal: Polyester               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/6751-large_default/gebedskleed-zacht-2.jpg,1,,,,Gebedskleed XL,,,1,,None,7,,Het gebedskleed is voorzien van een extra laag en zorgt voor comfort.,4046,,,"islam,
                ,islaam,
                ,prayer,
                ,Gebedskleed,
                ,matt,
                ",,,,https://www.sunnahcenter.com/gebedskleden/4046-gebedskleed-zacht-2.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Gebed > Gebedskleden,,EUR,,,"   Het gebedskleed is voorzien van een extra laag en zorgt voor comfort.               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/5890-large_default/zachte-gebedskleed-.jpg,1,,,,Gebedskleed XL (Print),,,1,,None,7,,formaat: 120 x 80 cm materiaal: Polyester,4045,,,"gebed,
                ,islam,
                ,islaam,
                ,Gebedskleed,
                ,prayer matt,
                ,matt,
                ",,,,https://www.sunnahcenter.com/gebedskleden/4045-zachte-gebedskleed-.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Gebed > Gebedskleden,,EUR,,,"   Wat deze gebedskleden uniek maakt is dat het voorzien is van een fijne dik stof dat lijkt op leer en is  voorzieen mooie glans.               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/5557-large_default/aydin-gebedskleed.jpg,1,,,,Aydin Gebedskleed,,,1,,None,10,,Fijne gebedskleed met een lichte glans. in verschillende kleuren verkrijgbaar.,3860,,,,,,,https://www.sunnahcenter.com/gebedskleden/3860-aydin-gebedskleed.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Gebed > Gebedskleden,,EUR,,,"   Gebedkleed mat met kompas + gewichten + handleiding Ideale gebedskleed voor op reis of buiten gebruik! De gewichten aan de 4 uiteinden zorgen ervoor dat het gebedskleed niet weg vliegt van de wind. De duidelijke handleiding laat zien hoe je de Qible kan vinden in 10 tallen landen.  Verkrijgbaar in 6 kleuren!               No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/5555-medium_default/gebed-mat-met-kompas-gewichten-handleiding.jpg,https://www.sunnahcenter.com/1583-medium_default/gebed-mat-met-kompas-gewichten-handleiding.jpg,https://www.sunnahcenter.com/5556-medium_default/gebed-mat-met-kompas-gewichten-handleiding.jpg,https://www.sunnahcenter.com/5555-large_default/gebed-mat-met-kompas-gewichten-handleiding.jpg,https://www.sunnahcenter.com/5555-large_default/gebed-mat-met-kompas-gewichten-handleiding.jpg,https://www.sunnahcenter.com/5556-large_default/gebed-mat-met-kompas-gewichten-handleiding.jpg",1,,,,Gebedkleed mat met kompas,,,1,,None,6,,Gebedkleed mat Met kompas Handleiding,1312,,,"gebedskleed met compas,
                ,qible finder,
                ,qible compas,
                ,gebedskleed met kompas,
                ",,,,https://www.sunnahcenter.com/gebedskleden/1312-gebed-mat-met-kompas-gewichten-handleiding.html,,,
,,,,,,,,,,,Home,,EUR,,,"   Quran Indonesian Language : DIP : AL Quran Dan Terjemahnya  Now available the new Indonesian language translation of The Noble Quran, with Arabic and Indonesian tafsir Translation.               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/2631-large_default/quran-indonesian-language-darussalam-al-quran-dan-terjemahnya.jpg,1,,,,"Quran Indonesian Language, Darussalam : AL Quran Dan Terjemahnya",,,1,,None,20.56,,Pages:924  Year of Publication:2006  Size cm:15x22  Binding:Hard Cover  Author:Darusslam research Division  Publisher:Darussalam,2155,,,"Quran Indonesian Language,
                ,Darussalam : AL Quran Dan Terjem,
                ,AL Quran Dan Terjemahnya,
                ,AL Quran,
                ",,,,https://www.sunnahcenter.com/home/2155-quran-indonesian-language-darussalam-al-quran-dan-terjemahnya.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"   Drink uit deze mok met: Alhamdulilah als tekst erop!        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/7260-large_default/alhamdulilah-mintgroen-mok.jpg,1,,,,Alhamdulilah Mintgroen - Mok,,,1,,None,7.5,,Soort: Koffie mok  Vaatwasser bestendig: Ja  Kleur mok: Wit  Tekst (bedrukt): Alhamdulilah,4807,,,,,,,https://www.sunnahcenter.com/mokken/4807-alhamdulilah-mintgroen-mok.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"     Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/4369-large_default/drink-with-you-right-hand-mok.jpg,1,,,,Drink with you right hand - mok,,,1,,None,7.5,,Soort: Koffie mok  Vaatwasser bestendig: Ja  Kleur mok: Wit  Tekst (bedrukt): Drink with your right hand,3351,,,"islamitische mokken,
                ,sunnah drink with right hand,
                ",,,,https://www.sunnahcenter.com/mokken/3351-drink-with-you-right-hand-mok.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"     Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/4368-large_default/and-we-created-mokken.jpg,1,,,,And we created - 2 set mokken,,,1,,None,15,,Soort: Koffie mok  Vaatwasser bestendig: Ja  Kleur mok: Wit  Tekst (bedrukt): 2 mokken voor hem & haar,3350,,,"islamitische mokken,
                ,and we created,
                ",,,,https://www.sunnahcenter.com/mokken/3350-and-we-created-mokken.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"     Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/4367-large_default/a-lot-of-deen-mok.jpg,1,,,,A lot of Deen - mok,,,1,,None,7.5,,,3349,,,"islamitische mok,
                ,islkamitische tekst op mok,
                ",,,,https://www.sunnahcenter.com/mokken/3349-a-lot-of-deen-mok.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"     Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/4366-large_default/shukr-and-sabber-mok.jpg,1,,,,Shukr and sabber - mok,,,1,,None,7.5,,Tekst: A cup of shukr with a spoonful of sabr,3348,,,"sabr,
                ,islamitische mokken,
                ,shukr,
                ,islamic moc,
                ",,,,https://www.sunnahcenter.com/mokken/3348-shukr-and-sabber-mok.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"     Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/4364-large_default/bismillah-and-alhamdullilah-mok.jpg,1,,,,Bismillah and  Alhamdullilah - Mok,,,1,,None,7.5,,Soort: Koffie mok  Vaatwasser bestendig: Ja  Kleur mok: Wit,3346,,,"islamitische mokken,
                ",,,,https://www.sunnahcenter.com/mokken/3346-bismillah-and-alhamdullilah-mok.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"   Drink uit deze mok beginnend met: Alhamdulilah als tekst erop!        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/7258-large_default/alhamdulilah-fushia.jpg,1,,,,Alhamdulilah Rood - Mok,,,1,,None,7.5,,Soort: Koffie mok  Vaatwasser bestendig: Ja  Kleur mok: Wit  Tekst (bedrukt): Alhamdulilah,4804,,,,,,,https://www.sunnahcenter.com/mokken/4804-alhamdulilah-fushia.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islam & Wonen > Mokken,,EUR,,,"   Wit glans mok met leuke tekst geschreven, om u dag goed mee te beginnen!        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/4365-large_default/mabrouk-mok.jpg,1,,,,Mabrouk - mok,,,1,,None,7.5,,Tekst: Mabrouk! Moge Allah jou zegenen!,3347,,,"islamitische mokken,
                ,halal mok,
                ,mabrouk,
                ,mabrouk mok,
                ",,,,https://www.sunnahcenter.com/mokken/3347-mabrouk-mok.html,,,
,,,,,,,,,,,Home > Boeken > Nederlandse boeken > Kinderboeken NL,,EUR,,,"   De wassing is een belangrijke zaak in de Islaam, aangezien het gebed slechts verricht kan worden na de wassing. De wassing is een ritueel die de islam voorschrijft waarbij een aantal handelingen dienen te worden verricht in een juiste volgorde.  Dit boekje ondersteund hierin, door op een leuke en speelswijze een jong kind te leren de wassing te verrichten. Het boekje is educatief en verrassend ontworpen door leuke en simpele plaatjes met kleine stukjes tekst. Stap voor stap is alles weergegeven, om hiermee het kind te leren de wassing te verrichten.        Merk   Hadieth Benelux             No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6649-medium_default/ik-leer-de-wassing-voor-meisjes.jpg,https://www.sunnahcenter.com/6650-medium_default/ik-leer-de-wassing-voor-meisjes.jpg,https://www.sunnahcenter.com/6649-large_default/ik-leer-de-wassing-voor-meisjes.jpg,https://www.sunnahcenter.com/6649-large_default/ik-leer-de-wassing-voor-meisjes.jpg,https://www.sunnahcenter.com/6650-large_default/ik-leer-de-wassing-voor-meisjes.jpg",1,,,,Ik leer de wassing (VOOR MEISJES),,,1,,None,4,,,4550,,,,,,,https://www.sunnahcenter.com/kinderboeken-nl/4550-ik-leer-de-wassing-voor-meisjes.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Dua bordjes,,EUR,,,"     Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/6537-large_default/dua-na-de-woedoe.jpg,1,,,,Dua na de woedoe,,,1,,None,3,,,4452,,,,,,,https://www.sunnahcenter.com/dua-bordjes/4452-dua-na-de-woedoe.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Gebed > Woedoe (reiniging),,EUR,,,"            No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6552-medium_default/woedoe-badkamer-sticker-blauw.jpg,https://www.sunnahcenter.com/6553-medium_default/woedoe-badkamer-sticker-blauw.jpg,https://www.sunnahcenter.com/6554-medium_default/woedoe-badkamer-sticker-blauw.jpg,https://www.sunnahcenter.com/6552-large_default/woedoe-badkamer-sticker-blauw.jpg,https://www.sunnahcenter.com/6552-large_default/woedoe-badkamer-sticker-blauw.jpg,https://www.sunnahcenter.com/6554-large_default/woedoe-badkamer-sticker-blauw.jpg",1,,,,WOEDOE BADKAMER STICKER BLAUW,,,1,,None,5,,Deze badkamer sticker is geschikt als reminder voor u of uw kinderen om u woedoe te kunnen verrichten.  Bestaand uit 10 stickers.,4467,,,,,,,https://www.sunnahcenter.com/woedoe-reiniging/4467-woedoe-badkamer-sticker-blauw.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Gebed > Woedoe (reiniging),,EUR,,,"            No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6558-medium_default/woedoe-badkamer-sticker-roze.jpg,https://www.sunnahcenter.com/6560-medium_default/woedoe-badkamer-sticker-roze.jpg,https://www.sunnahcenter.com/6559-medium_default/woedoe-badkamer-sticker-roze.jpg,https://www.sunnahcenter.com/6558-large_default/woedoe-badkamer-sticker-roze.jpg,https://www.sunnahcenter.com/6558-large_default/woedoe-badkamer-sticker-roze.jpg,https://www.sunnahcenter.com/6559-large_default/woedoe-badkamer-sticker-roze.jpg",1,,,,WOEDOE BADKAMER STICKER ROZE,,,1,,None,5,,Deze badkamer sticker is geschikt als reminder voor u of uw kinderen om u woedoe te kunnen verrichten.  Bestaand uit 10 stickers.,4469,,,,,,,https://www.sunnahcenter.com/woedoe-reiniging/4469-woedoe-badkamer-sticker-roze.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Gebed > Woedoe (reiniging),,EUR,,,"            No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6561-medium_default/woedoe-badkamer-sticker-groen.jpg,https://www.sunnahcenter.com/6562-medium_default/woedoe-badkamer-sticker-groen.jpg,https://www.sunnahcenter.com/6563-medium_default/woedoe-badkamer-sticker-groen.jpg,https://www.sunnahcenter.com/6561-large_default/woedoe-badkamer-sticker-groen.jpg,https://www.sunnahcenter.com/6561-large_default/woedoe-badkamer-sticker-groen.jpg,https://www.sunnahcenter.com/6563-large_default/woedoe-badkamer-sticker-groen.jpg",1,,,,WOEDOE BADKAMER STICKER GROEN,,,1,,None,5,,Deze badkamer sticker is geschikt als reminder voor u of uw kinderen om u woedoe te kunnen verrichten.  Bestaand uit 10 stickers.,4470,,,,,,,https://www.sunnahcenter.com/woedoe-reiniging/4470-woedoe-badkamer-sticker-groen.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie,,EUR,,,"   Deze spel is voorzien van 28 letters en 28 woorden dat u kind(eren) aan elkaar kan koppelen.  Een educatieve manier voor u kind om de Arabische Alfabet te leren.               No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6849-medium_default/arabische-puzzel-spel-groot.jpg,https://www.sunnahcenter.com/6850-medium_default/arabische-puzzel-spel-groot.jpg,https://www.sunnahcenter.com/6849-large_default/arabische-puzzel-spel-groot.jpg,https://www.sunnahcenter.com/6849-large_default/arabische-puzzel-spel-groot.jpg,https://www.sunnahcenter.com/6850-large_default/arabische-puzzel-spel-groot.jpg",1,,,,Arabische puzzel spel - groot,,,1,,None,15,,Soort: Hout blok spel  Soort spel: Alfabet  materiaal: Hout,4673,,,,,,,https://www.sunnahcenter.com/cadeau-decoratie/4673-arabische-puzzel-spel-groot.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Gebed > Woedoe (reiniging),,EUR,,,"   Handig om u kinderen woedoe te leren verichten met illustraties op de emmer.        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/5188-large_default/woedoe-emmer.jpg,1,,,,Woedoe emmer - 4 kleuren,,,1,,None,5,,Nu verkrijgbaar in verschillende kleuren woedoe emmer.,3352,,,"leren bidden,
                ,woedoe,
                ,wuduh leren,
                ,het woedoe verichten,
                ",,,,https://www.sunnahcenter.com/woedoe-reiniging/3352-woedoe-emmer.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Gefeliciteerd,,EUR,,,"     Merk   Masli             No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6494-medium_default/wenskaart-felicitatie-you-did-good.jpg,https://www.sunnahcenter.com/6495-medium_default/wenskaart-felicitatie-you-did-good.jpg,https://www.sunnahcenter.com/6494-large_default/wenskaart-felicitatie-you-did-good.jpg,https://www.sunnahcenter.com/6494-large_default/wenskaart-felicitatie-you-did-good.jpg,https://www.sunnahcenter.com/6495-large_default/wenskaart-felicitatie-you-did-good.jpg",1,,,,Wenskaart Felicitatie - You did Good,,,1,,None,1.99,,,4424,,,,,,,https://www.sunnahcenter.com/gefeliciteerd/4424-wenskaart-felicitatie-you-did-good.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Overige,,EUR,,,"   Gevouwen wenskaart inclusief enveloppe.  Formaat: 13,5 x 13,5 cm        Merk   Masli             No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6491-medium_default/wenskaart-broeder-blessed.jpg,https://www.sunnahcenter.com/6492-medium_default/wenskaart-broeder-blessed.jpg,https://www.sunnahcenter.com/6491-large_default/wenskaart-broeder-blessed.jpg,https://www.sunnahcenter.com/6491-large_default/wenskaart-broeder-blessed.jpg,https://www.sunnahcenter.com/6492-large_default/wenskaart-broeder-blessed.jpg",1,,,,Wenskaart Broeder - Blessed,,,1,,None,1.99,,"Gevouwen wenskaart inclusief enveloppe.  Formaat: 13,5 x 13,5 cm",4423,,,,,,,https://www.sunnahcenter.com/overige/4423-wenskaart-broeder-blessed.html,,,
